"column","variable","label","value_labels","class","type","n_na","range"
"436","v7_brief47","Visit 7 - Parent Reported: BRIEF - Forgets to hand in homework, even when completed.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"437","v7_brief48","Visit 7 - Parent Reported: BRIEF - Has trouble putting the breaks on his/her actions.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"438","v7_brief49","Visit 7 - Parent Reported: BRIEF - Resists changes of routine, foods, places, etc.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"439","v7_brief50","Visit 7 - Parent Reported: BRIEF - Has trouble getting started on homework or tasks.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"440","v7_brief51","Visit 7 - Parent Reported: BRIEF - Mood is easily influenced by the situation.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"441","v7_brief52","Visit 7 - Parent Reported: BRIEF - Underestimates time needed to finish tasks.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"442","v7_brief53","Visit 7 - Parent Reported: BRIEF - Does not bring home homework, assignment sheets, materials, etc.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"443","v7_brief54","Visit 7 - Parent Reported: BRIEF - Cannot find the front door of home.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 1)"
"444","v7_brief55","Visit 7 - Parent Reported: BRIEF - Does not take initiative.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"445","v7_brief56","Visit 7 - Parent Reported: BRIEF - Becomes upset too easily.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"446","v7_brief57","Visit 7 - Parent Reported: BRIEF - Starts assignments or tasks at the last minute.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"447","v7_brief58","Visit 7 - Parent Reported: BRIEF - Has trouble moving from one activity to another.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"448","v7_brief59","Visit 7 - Parent Reported: BRIEF - Has trouble carrying out the actions needed to reach goals (saving money for special item, studying to get a good grade, etc.).","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"449","v7_brief60","Visit 7 - Parent Reported: BRIEF - Is disturbed by change of teacher or class. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","48","c(1, 3)"
"450","v7_brief61","Visit 7 - Parent Reported: BRIEF - Has trouble organizing activities with friends.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 2)"
"451","v7_brief62","Visit 7 - Parent Reported: BRIEF - Becomes too silly.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"452","v7_brief63","Visit 7 - Parent Reported: BRIEF - Leaves a trail of belongings wherever he/she goes.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"453","v7_brief2_inhibit","Visit 7 - BRIEF2 Inhibition Raw Score","NULL","numeric","double","48","c(8, 22)"
"454","v7_brief2_inhibit_t","Visit 7 - BRIEF2 Inhibition T-Score","NULL","numeric","double","48","c(37, 79)"
"455","v7_brief2_inhibit_p","Visit 7 - BRIEF2 Inhibition Percentile","NULL","character","character","48","c(""12"", ""99"")"
"456","v7_brief2_selfmon","Visit 7 - BRIEF2 Self-Monitoring Raw Score","NULL","numeric","double","48","c(4, 12)"
"457","v7_brief2_selfmon_t","Visit 7 - BRIEF2 Self-Monitoring T-Score","NULL","numeric","double","48","c(39, 78)"
"458","v7_brief2_selfmon_p","Visit 7 - BRIEF2 Self-Monitoring Percentile","NULL","character","character","48","c("">99"", ""97"")"
"459","v7_brief2_shift","Visit 7 - BRIEF2 Shifting Raw Score","NULL","numeric","double","48","c(8, 22)"
"460","v7_brief2_shift_t","Visit 7 - BRIEF2 Shifting T-Score","NULL","numeric","double","48","c(39, 85)"
"461","v7_brief2_shift_p","Visit 7 - BRIEF2 Shifting Percentile","NULL","character","character","48","c("">99"", ""97"")"
"462","v7_brief2_emcont","Visit 7 - BRIEF2 Emotional Control Raw Score","NULL","numeric","double","47","c(8, 24)"
"463","v7_brief2_emcont_t","Visit 7 - BRIEF2 Emotional Control T-Score","NULL","numeric","double","47","c(40, 84)"
"464","v7_brief2_emcont_p","Visit 7 - BRIEF2 Emotional Control Percentile","NULL","character","character","47","c("">99"", ""99"")"
"465","v7_brief2_initiate","Visit 7 - BRIEF2 Initiate Raw Score","NULL","numeric","double","47","c(5, 14)"
"466","v7_brief2_initiate_t","Visit 7 - BRIEF2 Initiate T-Score","NULL","numeric","double","47","c(38, 75)"
"467","v7_brief2_initiate_p","Visit 7 - BRIEF2 Initiate Percentile","NULL","character","character","47","c("">99"", ""95"")"
"468","v7_brief2_wm","Visit 7 - BRIEF2 Working Memory Raw Score","NULL","numeric","double","48","c(8, 22)"
"469","v7_brief2_wm_t","Visit 7 - BRIEF2 Working Memory T-Score","NULL","numeric","double","48","c(38, 74)"
"470","v7_brief2_wm_p","Visit 7 - BRIEF2 Working Memory Percentile","NULL","character","character","48","c(""18"", ""99"")"
"471","v7_brief2_planorg","Visit 7 - BRIEF2 Planing and Organization Raw Score","NULL","numeric","double","47","c(8, 24)"
"472","v7_brief2_planorg_t","Visit 7 - BRIEF2 Planing and Organization T-Score","NULL","numeric","double","47","c(37, 79)"
"473","v7_brief2_planorg_p","Visit 7 - BRIEF2 Planing and Organization Percentile","NULL","character","character","47","c("">99"", ""97"")"
"474","v7_brief2_taskmon","Visit 7 - BRIEF2 Task Monitoring Raw Score","NULL","numeric","double","47","c(5, 15)"
"475","v7_brief2_taskmon_t","Visit 7 - BRIEF2 Task Monitoring T-Score","NULL","numeric","double","47","c(35, 77)"
"476","v7_brief2_taskmon_p","Visit 7 - BRIEF2 Task Monitoring Percentile","NULL","character","character","47","c("">99"", ""91"")"
"477","v7_brief2_orgmat","Visit 7 - BRIEF2 Organization of Materials Raw Score","NULL","numeric","double","47","c(6, 18)"
"478","v7_brief2_orgmat_t","Visit 7 - BRIEF2 Organization of Materials T-Score","NULL","numeric","double","47","c(38, 76)"
"479","v7_brief2_orgmat_p","Visit 7 - BRIEF2 Organization of Materials Percentile","NULL","character","character","47","c("">99"", ""92"")"
"480","v7_brief2_bri","Visit 7 - BRIEF2 Behavioral Regulation Index Raw Score","NULL","numeric","double","48","c(12, 34)"
"481","v7_brief2_bri_t","Visit 7 - BRIEF2 Behavioral Regulation Index T-Score","NULL","numeric","double","48","c(37, 77)"
"482","v7_brief2_bri_p","Visit 7 - BRIEF2 Behavioral Regulation Index Percentile","NULL","character","character","48","c(""20"", ""99"")"
"483","v7_brief2_eri","Visit 7 - BRIEF2 Emotional Regulation Index Raw Score","NULL","numeric","double","48","c(16, 45)"
"484","v7_brief2_eri_t","Visit 7 - BRIEF2 Emotional Regulation Index T-Score","NULL","numeric","double","48","c(39, 85)"
"485","v7_brief2_eri_p","Visit 7 - BRIEF2 Emotional Regulation Index Percentile","NULL","character","character","48","c("">99"", ""99"")"
"486","v7_brief2_cri","Visit 7 - BRIEF2 General Executive Composite Raw Score","NULL","numeric","double","48","c(34, 93)"
"487","v7_brief2_cri_t","Visit 7 - BRIEF2 General Executive Composite T-Score","NULL","numeric","double","48","c(37, 77)"
"488","v7_brief2_cri_p","Visit 7 - BRIEF2 General Executive Composite Percentile","NULL","character","character","48","c("">99"", ""94"")"
"489","v7_brief2_gec","Visit 7 - BRIEF2 Cognitive Regulation Index Raw Score","NULL","numeric","double","49","c(64, 172)"
"490","v7_brief2_gec_t","Visit 7 - BRIEF2 Cognitive Regulation Index T-Score","NULL","numeric","double","49","c(38, 87)"
"491","v7_brief2_gec_p","Visit 7 - BRIEF2 Cognitive Regulation Index Percentile","NULL","character","character","49","c("">99"", ""96"")"
"492","v7_brief2_negativity","Visit 7 - BRIEF2 Negativity Check Raw Score","NULL","numeric","double","48","c(0, 6)"
"493","v7_brief2_negativity_p","Visit 7 - BRIEF2 Negativity Check Percentile","c(`<=98` = 0, `99` = 1, `>99` = 2)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","48","c(0, 0)"
"494","v7_brief2_negativity_cat","Visit 7 - BRIEF2 Negativity Check Category","c(Acceptable = 0, Elevated = 1, `Highly Elevated` = 2)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","48","c(0, 0)"
"495","v7_brief2_inconsistency","Visit 7 - BRIEF2 Inconsistency Check Raw Score","NULL","numeric","double","48","c(0, 5)"
"496","v7_brief2_inconsistency_p","Visit 7 - BRIEF2 Inconsistency Check Percentile","c(`<=98` = 0, `99` = 1, `>99` = 2)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","48","c(0, 0)"
"497","v7_brief2_inconsistency_cat","Visit 7 - BRIEF2 Inconsistency Check Category","c(Acceptable = 0, Questionable = 1, Inconsistant = 2)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","48","c(0, 0)"
"498","v7_brief2_infrequency","Visit 7 - BRIEF2 Infrequency Check Raw Score","NULL","numeric","double","47","c(0, 0)"
"499","v7_brief2_infrequency_p","Visit 7 - BRIEF2 Infrequency Check Percentile","c(`99` = 0, `>99` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 0)"
"500","v7_brief2_infrequency_cat","Visit 7 - BRIEF2 Infrequency Check Category","c(Acceptable = 0, Questionable = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 0)"
