"column","variable","label","value_labels","class","type","n_na","range"
"186","pss_yogurt_like","PSS Child Strawberry Yogurt - How much like","NULL","numeric","double","30","c(0, 100)"
"187","p_pss_practice1","Parent Reported: Parent PSS Practice","NULL","numeric","double","1","c(0, 100)"
"188","p_pss_vas_hunger","Parent Reported: Parent PSS hunger","NULL","numeric","double","1","c(0, 100)"
"189","p_pss_vas_couldeat","Parent Reported: Parent PSS amount could eat","NULL","numeric","double","1","c(0, 81)"
"190","p_pss_vas_fullness","Parent Reported: Parent PSS fullness","NULL","numeric","double","0","c(0, 94)"
"191","p_pss_practice2","Parent Reported: Parent PSS Practice 2","NULL","numeric","double","0","c(0, 71)"
"192","p_pss_apple_eat","Parent Reported: PSS Apple slices - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"193","p_pss_apple_freq","Parent Reported: PSS Apple slices - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","1","c(0, 5)"
"194","p_pss_apple_much","Parent Reported: PSS Apple slices - How much eat","NULL","numeric","double","1","c(10, 90)"
"195","p_pss_apple_like","Parent Reported: PSS Apple slices - How much like","NULL","numeric","double","1","c(13, 100)"
"196","p_pss_apple_portion","Parent Reported: PSS Apple slices - How often determine portion","NULL","numeric","double","1","c(0, 100)"
"197","p_pss_apple_nutrition","Parent Reported: PSS Apple slices - How nutritious","NULL","numeric","double","1","c(44, 100)"
"198","p_pss_broccoli_eat","Parent Reported: PSS Broccoli - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"199","p_pss_broccoli_freq","Parent Reported: PSS Broccoli - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","29","c(0, 3)"
"200","p_pss_broccoli_much","Parent Reported: PSS Broccoli - How much eat","NULL","numeric","double","29","c(10, 91)"
"201","p_pss_broccoli_like","Parent Reported: PSS Apple slices - How much like","NULL","numeric","double","29","c(7, 100)"
"202","p_pss_broccoli_portion","Parent Reported: PSS Broccoli - How often determine portion","NULL","numeric","double","29","c(0, 100)"
"203","p_pss_broccoli_nutrition","Parent Reported: PSS Broccoli - How nutritious","NULL","numeric","double","29","c(58, 100)"
"204","p_pss_cake_eat","Parent Reported: PSS Angel food cake - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"205","p_pss_cake_freq","Parent Reported: PSS Angel food cake - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(0, 3)"
"206","p_pss_cake_much","Parent Reported: PSS Angel food cake - How much eat","NULL","numeric","double","3","c(7, 70)"
"207","p_pss_cake_like","Parent Reported: PSS Angel food cake - How much like","NULL","numeric","double","3","c(4, 100)"
"208","p_pss_cake_portion","Parent Reported: PSS Angel food cake - How often determine portion","NULL","numeric","double","3","c(0, 100)"
"209","p_pss_cake_nutrition","Parent Reported: PSS Angel food cake - How nutritious","NULL","numeric","double","3","c(0, 57)"
"210","p_pss_candy_eat","Parent Reported: PSS Chocolate candy - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"211","p_pss_candy_freq","Parent Reported: PSS Chocolate candy - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 5)"
"212","p_pss_candy_much","Parent Reported: PSS Chocolate candy - How much eat","NULL","numeric","double","4","c(9, 91)"
"213","p_pss_candy_like","Parent Reported: PSS Chocolate candy - How much like","NULL","numeric","double","4","c(41, 100)"
"214","p_pss_candy_potion","Parent Reported: PSS Chocolate candy - How often determine portion","NULL","numeric","double","4","c(0, 100)"
"215","p_pss_candy_nutrition","Parent Reported: PSS Chocolate candy - How nutritious","NULL","numeric","double","4","c(0, 59)"
"216","p_pss_carrot_eat","Parent Reported: PSS Carrots - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"217","p_pss_carrot_freq","Parent Reported: PSS Carrots - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","14","c(0, 5)"
"218","p_pss_carrot_much","Parent Reported: PSS Carrots - How much eat","NULL","numeric","double","14","c(5, 91)"
"219","p_pss_carrot_like","Parent Reported: PSS Carrots - How much like","NULL","numeric","double","14","c(1, 100)"
"220","p_pss_carrot_portion","Parent Reported: PSS Carrots - How often determine portion","NULL","numeric","double","14","c(0, 100)"
"221","p_pss_carrot_nutrition","Parent Reported: PSS Carrots - How nutritious","NULL","numeric","double","14","c(59, 100)"
"222","p_pss_cornflakes_eat","Parent Reported: PSS Cornflakes - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"223","p_pss_cornflakes_freq","Parent Reported: PSS Cornflakes - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","6","c(0, 5)"
"224","p_pss_ccornflakes_much","Parent Reported: PSS Cornflakes - How much eat","NULL","numeric","double","6","c(13, 91)"
"225","p_pss_cornflakes_like","Parent Reported: PSS Cornflakes - How much like","NULL","numeric","double","6","c(29, 100)"
"226","p_pss_cornflakes_portion","Parent Reported: PSS Cornflakes - How often determine portion","NULL","numeric","double","6","c(0, 100)"
"227","p_pss_cornflakes_nutrition","Parent Reported: PSS Cornflakes - How nutritious","NULL","numeric","double","6","c(0, 86)"
"228","p_pss_cheese_brgr_eat","Parent Reported: PSS Cheeseburger - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"229","p_pss_cheese_brgr_freq","Parent Reported: PSS Cheeseburger - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","20","c(0, 3)"
"230","p_pss_cheese_brgr_much","Parent Reported: PSS Cheeseburger - How much eat","NULL","numeric","double","20","c(9, 91)"
"231","p_pss_cheese_brgr_like","Parent Reported: PSS Cheeseburger - How much like","NULL","numeric","double","20","c(2, 100)"
"232","p_pss_cheese_brgr_portion","Parent Reported: PSS Cheeseburger - How often determine portion","NULL","numeric","double","20","c(0, 100)"
"233","p_pss_cheese_brgr_nutrition","Parent Reported: PSS Cheeseburger - How nutritious","NULL","numeric","double","20","c(2, 79)"
"234","p_pss_chkn_nug_eat","Parent Reported: PSS Chicken Nuggets - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"235","p_pss_chkn_nug_freq","Parent Reported: PSS Chicken Nuggets - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","6","c(0, 3)"
"236","p_pss_chkn_nug_much","Parent Reported: PSS Chicken Nuggets - How much eat","NULL","numeric","double","6","c(0, 70)"
"237","p_pss_chkn_nug_like","Parent Reported: PSS Chicken Nuggets - How much like","NULL","numeric","double","6","c(20, 100)"
"238","p_pss_chkn_nug_portion","Parent Reported: PSS Chicken Nuggets - How often determine portion","NULL","numeric","double","6","c(0, 100)"
"239","p_pss_chkn_nug_nutrition","Parent Reported: PSS Chicken Nuggets - How nutritious","NULL","numeric","double","6","c(0, 87)"
"240","p_pss_fries_eat","Parent Reported: PSS French Fries - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"241","p_pss_fries_freq","Parent Reported: PSS French Fries - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","6","c(0, 3)"
"242","p_pss_fries_much","Parent Reported: PSS French Fries - How much eat","NULL","numeric","double","6","c(9, 91)"
"243","p_pss_fries_like","Parent Reported: PSS French Fries - How much like","NULL","numeric","double","6","c(17, 100)"
"244","p_pss_fries_portion","Parent Reported: PSS French Fries - How often determine portion","NULL","numeric","double","6","c(0, 100)"
"245","p_pss_fries_nutrition","Parent Reported: PSS French Fries - How nutritious","NULL","numeric","double","6","c(0, 76)"
"246","p_pss_garlic_bread_eat","Parent Reported: PSS Garlic Bread - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"247","p_pss_garlic_bread_freq","Parent Reported: PSS Garlic Bread - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","26","c(0, 3)"
"248","p_pss_garlic_bread_much","Parent Reported: PSS Garlic Bread - How much eat","NULL","numeric","double","26","c(9, 70)"
"249","p_pss_garlic_bread_like","Parent Reported: PSS Garlic Bread - How much like","NULL","numeric","double","26","c(2, 100)"
"250","p_pss_garlic_bread_portion","Parent Reported: PSS Garlic Bread - How often determine portion","NULL","numeric","double","26","c(0, 100)"
"251","p_pss_garlic_bread_nutrition","Parent Reported: PSS Garlic Bread - How nutritious","NULL","numeric","double","26","c(0, 72)"
"252","p_pss_goldfish_eat","Parent Reported: PSS Goldfish Crackers - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"253","p_pss_goldfish_freq","Parent Reported: PSS Goldfish Crackers - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","16","c(0, 5)"
"254","p_pss_goldfish_much","Parent Reported: PSS Goldfish Crackers - How much eat","NULL","numeric","double","16","c(9, 91)"
"255","p_pss_goldfish_like","Parent Reported: PSS Goldfish Crackers - How much like","NULL","numeric","double","16","c(14, 100)"
"256","p_pss_goldfish_portion","Parent Reported: PSS Goldfish Crackers - How often determine portion","NULL","numeric","double","16","c(0, 100)"
"257","p_pss_goldfish_nutrition","Parent Reported: PSS Goldfish Crackers - How nutritious","NULL","numeric","double","16","c(0, 72)"
"258","p_pss_grapes_eat","Parent Reported: PSS Grapes - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"259","p_pss_grapes_freq","Parent Reported: PSS Grapes - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","7","c(0, 4)"
"260","p_pss_grapes_much","Parent Reported: PSS Grapes - How much eat","NULL","numeric","double","7","c(9, 91)"
"261","p_pss_grapes_like","Parent Reported: PSS Grapes - How much like","NULL","numeric","double","7","c(0, 100)"
"262","p_pss_grapes_portion","Parent Reported: PSS Grapes - How often determine portion","NULL","numeric","double","7","c(0, 100)"
"263","p_pss_grapes_nutrition","Parent Reported: PSS Grapes - How nutritious","NULL","numeric","double","7","c(32, 100)"
"264","p_pss_choc_icecream_eat","Parent Reported: PSS Chocolate Ice Cream - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"265","p_pss_choc_icecream_freq","Parent Reported: PSS Chocolate Ice Cream - How often eat -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 4)"
"266","p_pss_choc_icecream_much","Parent Reported: PSS Chocolate Ice Cream - How much eat","NULL","numeric","double","3","c(9, 91)"
"267","p_pss_choc_icecream_like","Parent Reported: PSS Chocolate Ice Cream - How much like","NULL","numeric","double","3","c(32, 100)"
"268","p_pss_choc_icecream_portion","Parent Reported: PSS Chocolate Ice Cream - How often determine portion","NULL","numeric","double","3","c(17, 100)"
"269","p_pss_choc_icecream_nutrition","Parent Reported: PSS Chocolate Ice Cream - How nutritious","NULL","numeric","double","3","c(0, 69)"
"270","p_pss_mac_cheese_eat","Parent Reported: PSS Mac & Cheese - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"271","p_pss_mac_cheese_freq","Parent Reported: PSS Mac & Cheese - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(0, 5)"
"272","p_pss_mac_cheese_much","Parent Reported: PSS Mac & Cheese - How much eat","NULL","numeric","double","8","c(9, 91)"
"273","p_pss_mac_cheese_like","Parent Reported: PSS Mac & Cheese - How much like","NULL","numeric","double","8","c(14, 100)"
"274","p_pss_mac_cheese_portion","Parent Reported: PSS Mac & Cheese - How often determine portion","NULL","numeric","double","8","c(0, 100)"
"275","p_pss_mac_cheese_nutrition","Parent Reported: PSS Mac & Cheese - How nutritious","NULL","numeric","double","8","c(0, 82)"
"276","p_pss_milk_eat","Parent Reported: PSS Milk - Ever drink","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","0","c(0, 1)"
"277","p_pss_milk_freq","Parent Reported: PSS Milk - How often drink re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","10","c(1, 6)"
"278","p_pss_milk_much","Parent Reported: PSS Milk - How much drink","NULL","numeric","double","10","c(10, 91)"
